text,x,y
"#COVID?19 #CoronaVirusUpdates #COVID19deutschland #coronaUK #covid_19italia #coronavirus #coronapocolypse #CoronaFrance #CoronaUPDATE    SUPERMARKETS EUROPE IN 24HOURS FULLY LOADED WITH FOOD, DRINKS, TOILETPAPER UNTILL THE YEAR 2022 !!! #PLENTY4ALL https://t.co/NntYpZPEhK",14.279859,0.606397
"to extract wealth from a consumer economy
kill demand &amp; supply simultaneously

to kill the consumer
make it last long enough to extract their savings

this #COVID2019 crisis has nothing to do with a virus

much more likely
another sleight of hand",12.771674,2.6012397
"COVID-19 ALERT: Stock up on Food, Water, Vitamins C, D, Zinc &amp; Selenium...FULL QUARANTINE may happen globally.
https://t.co/20gCcFAAVa
canadian ubc intern internist christian catholic sfu bcit uvic raptors lgbtq canucks oilers feminist gay transgender pei 
@clif_high @RoadtoRoota https://t.co/PqsUJpUUkY",10.885717,-0.21677926
"(1)

** Food for thought **

They are making Covid -19 sound like the plauge. People with weakend immune systems  and old people ain't going to change their habits. They have been taking extra precautions within the last 10, 15, 20+ years! 

So why the panic..... https://t.co/nmU0de1HVO",12.196717,-0.6011736
"While we're all being advised to stay away from large crowds and stay 6ft away from other people, it seems the one place we can't avoid is the grocery store. 

https://t.co/3sdxCEbsVz 

#coronavirus #costco #covid-19 #coronapocolpyse #traderjoes",13.717842,0.4713146
"#Brand #Marketers

This run on the grocery stores has been an study on which brands are still on the shelves.
- Viva paper towels left at my store, for example
1. stronger supply chain?
2. more nimble to #covid2019 ?
3. Less desirable 4. More $$ are there?
#SequesteredThoughts https://t.co/fXKPIigsOJ",12.36686,2.689992
"I'm a Retail Store Manager, not going to complain sales are good. I just hope things will soon go back to normal and everyone can be ok. #GodBless 
#coronavirus",11.8980055,2.2004168
How do u do social distancing &amp; quarantine if u don't stock up on food &amp; essential suppplies? Conflicting advice.  System unprepared in every way 4 a massive tragedy. #coronavirus,10.842254,0.0043688775
My preparation for #coronavirus has basically involved signing up for online shopping.,10.48257,3.2178836
"When you don't have a facemask so you have to become a full-on ninja to stock up on food and supplies ??. Stay safe, everyone! Social distance and NOT HOARDING supplies are key.
X
#coronavirus #corona #virus #sickness #apocalypse #survival #writer #write #nerd #food #supplies https://t.co/o3zB8XOPhM",10.383638,-1.7270548
@dylanistweeting I've seen the flu spread faster then COVID-19 so I have the same food in my house that I've had and am touching it up. I don't think it's cause for major panic.,12.186515,-0.31922823
"If you give attitude to a grocery store employee right now, you are the worst kind of person. #CoronaVirus",13.578169,0.9982446
I dont know what to bitch about more. How slow it was at work  or that I couldn't even go to the grocery store afterwards! All because of the chaos that is the #coronavirus,13.640747,0.23237693
"For all the toilet paper people seem to be buying for all the usage they seem to think they'll be needing it for, why aren't they aren't buying toilet cleaner?????? #coronavirus #StopPanicBuying https://t.co/S2gPdbpYpW",13.730343,-2.937925
"Retail giant Walmart is cutting store hours during the Covid-19 crisis  
#Walmart #HealthyLiving #NewYork #CoronavirusOutbreak #coronapocalypse #CoronaVirusUpdates

https://t.co/oPSQhnImGW",11.3685055,2.1426497
If you re needing to stock up on great food go to,9.950302,-1.4790623
"Overheard 2 staff members in Tesco yesterday: 

Were probably gonna catch this #Coronavirus arent we?

Prob, but well be catching it bc everybody needs to eat &amp; we have to feed them. 

#RespectRetailWorkers &amp; support them when this is over #CoronaIreland #IrelandLockdown",14.109648,0.5073607
"What the hell is wrong with people? The panic to stock up (hoard) food, toilet paper, hand wipes, disinfectants, drinking water, bacon, processed meats, is all just crazy. This is a product of our media's constant harping on the dangers and quarantine time of COVID-19. Enough!",12.28599,-0.8565632
"@BBCBreaking There are 5m carers in the UK and many of them are over 70.  What happens to the people that they care for? Do we abandon them? Also, there are now no online shopping delivery slots for 2 weeks. @Borisjohnson &amp; @MattHancock are idiots. #c",10.027886,1.5953969
Woolworths cancelling online shopping wont help the panic buying situation... #coronavirus,10.263752,2.4932804
.@Amazon says it is out of #stock of #household items and #deliveries are delayed due to #coronavirus demand https://t.co/nFo8AwFsQM $AMZN #shipping #times #slower #high #online #shopping #marketplace #ToiletPaper #bottled #water #logistical #challenges #COVID19,10.993194,1.4363978
good job everyone..west texas supermarkets are out of stock and shutting down early. Fast food at 12 at night has lines wrapping around the building...#Coronavirus #Bullshit,11.199921,-0.62192786
"Stop #frenzybuying. You don't need most of what you've been hoarding. This is proof that #boston's ""norm"" of me-first selfishness at the expense of others is more contagious than #coronapocalypse #CV19 #coronavirus #Covid_19 #COVID19 #COVID #marALagoVirus #trumpPlague #COVID?19 https://t.co/xxLWYK4TrY",13.692584,-0.6779964
"https://t.co/L146FfLxQD 

I know a manager of a Sam's Club. She says people are increasingly panicked/violent. Her employees fear customers... And for what??? Laurie's tweet is accurate. If this panic grows, COVID-19 will be less deadly than the panic manufactured by Dems &amp; media https://t.co/vqY5eIpsG5",12.446204,-0.783747
"Local grocery stores as well as Bigbasket running out of the very basic food items (includes bread and eggs) is my first personal real panic since covid-19 hit

Ye Mumbai ki upper class families ko sab kuch hoard karne ka kya shauk hai?",12.0973215,-1.7098013
"Locust swarms in East Africa&amp;South Asia, COVID19: a grim start to the decade. Pandemics, incl SARS, avianflu &amp; MERS, led 2 food price ?? &amp; market panic. Fortunately, so far, no major signs that COVID19 causing food shortages/price hikes. Not even in China
https://t.co/yREegVW49c",11.628572,-0.8127833
"Avoid long lines and shop online! Plus FREE shipping for Prime members ??
··········
? Cleaning Supplies -&gt; https://t.co/IoQXOwemvS
? Personal Care Products -&gt; https://t.co/iTMviTSHhR
? Beauty Products -&gt; https://t.co/cSjtoBNcgW
··········
#shopping #affiliate #coronavirus https://t.co/PlWqi3VryR",10.1542425,2.731346
"Heres a thought: Knock off the online shopping. You are telling companies that its okay to make people work.  I want them paid via sick leave or otherwise, dont misunderstand me. But think about it-WTF do you really need at the moment? Im guessing nothing. #coronavirus",12.930193,1.844563
Have to say California is very controlled with the #coronavirus Went to costco yesterday and the place was empty with people but the shelves were full I asked if they would run out of food and the stock boy said there is enough stored in the back to feed 2 armies Bless you CA,11.265074,-0.8574052
"Lots of people are online shopping because of #coronavirus meaning fewer delivery slots available for vulnerable people who have been told to self-isolate.

Delivery companies should be implementing a flagging system to prioritise vulnerable people at this time.",10.291566,3.0991588
As many preparing for the uncertain times ahead with what are we going to do w the food we have bought We are going to have to get creative w o buying extra I ve set up a Facebook group called Stock Cupboard Cooking for ideas,9.823295,-1.2760103
"Just been to my local supermarket!
Empty shelves..!!
No Rice, No Pasta, No Milk, No Eggs, No Kitchen Tissue, No Toilet Paper, No Handwash!! 
What the fuck is wrong with people?!?
Just stop it!! There's no need, you selfish bastards!!
#panickbuying #Covid_19",12.986461,-1.5299416
Come on it s time to sack your Chief Health Officer Inciting panic buying by telling people to stock up on 3 weeks of food is just disgraceful,10.6010275,-1.0603782
"?Big Thread? 
As we all stock up on groceries, the COVID-19 pandemic reminds us that our food supply is not infinite and emergencies do happen- making this a good time to reflect on food system resilience",10.5578785,-0.6575525
only deliver online then no-one can greedily take someone else's order #shopping #coronavirus #greed #panic #stupidity #selfishness,10.312953,2.9607058
@lushcosmetics just announced that they are closing all their retail stores across North America. They are the first retail store to respond so responsibly. I will be a loyal customer moving forward. #coronavirus #COVID19 #coronapocolypse,11.31008,2.4598598
@yawnocallaghan There's not need to panic buy as the government is confident from not running out of food in supermarkets. Read science related articles and only read reliable source. I can feed you on some information as we're currently looking at COVID-,12.023295,-1.3967423
Thanks for all the great donations of money and food as we stock up and prepare for COVID-19,9.435224,-0.29402944
"#coronavirus hot take: Be cool to grocery store employees, no matter how frustrated you are or they are. Did your trip to the store suck? That's what they've been dealing with all week.",13.58859,1.0274501
@dickssportingss really nice NOT to honor your little league coupon online so customers dont have to go to the stores during this covid-19 crisis.  Deplorable.  Guess Ill be shopping elsewhere where the company cares about the health and well being of,11.242914,3.302037
Heres a thought: all these supermarkets with online delivery/pickup options should expand their delivery/pickup services &amp; limit in store shopping hours @WholeFoods @StopandShop @AldiUSA @ShopRiteStores @Walmart @Target #COVID?19 #coronavirus,10.629968,2.0864477
"@SamParkerSenate Please, someone explain me why in USA they stockpile toilet paper. In Italy, starting COVID-19,people went panic-shopping ?PASTA, because it's food. You can live with food. So. Why so much toilet paper? Can't people clean their asses with",13.653799,-2.7723968
Get protected face masks on stock  regular prices,12.354636,5.218565
The thing pissing me off about all these people buying a whole bunch of shit is that stores shouldve been rationing this shit to begin with. They shouldnt have been letting people buy so much to begin with. #StopPanicBuying #coronapocolypse #coronavirus,12.208502,3.5062547
"I may not have been the only person to spot the connection
#charmincorona https://t.co/WF8VKEQAcV https://t.co/rWaHrRwYLK",14.789918,0.42130637
My plan to combat shopping grocery shortages &amp; #coronavirus. Close all store and allow only online shopping. Move people who still need / want to work to fulfillment centers.Wave delivery and shipping fees. Companies like Hellofresh and HomeChef  have sales so people can eat.,10.629015,2.4573634
This quarantine has really lit a fire to my already problematic online shopping addiction #coronavirus,10.502392,3.228084
Collectivity also includes the demand to release resources relief CA must release disaster relief fund for free healthcare housing food US gave 1 2 TRILLION to bank they can give that for national relief No expiration No shortcuts Full relief,9.724887,-0.43902755
"#COVID?19  #coronavirus Its obvious, around the whole world! We need and ? for scientists, doctors, nurses, police, fire departments, food providers etc. Capitalist institutions and multinationals, stock-markets, etc, are not worth a penny!",13.410894,2.8731182
Please Stop stock piling Be the person that takes only what you need for a couple of weeks If you re selling food on Ebay Karma will not be kind to you,10.216726,-2.007624
Starting today the Bisci vineyard retail store in Matelica Marche will be closed until further notice during this heath emergency Contact info@bisci it,11.056316,2.3536527
"At @FoodBankRockies we know lost wages, due to illness from #COVID_19 or to the virus economic impact, will mean an increased demand. We urge @SenCoryGardner to support a bill that includes support for food banks, flexibility for #SNAP and school meals, and increased #TEFAP.",9.600919,-0.66150254
Confirming goods out going out of stock from food store Someone is making a lot of pasta,10.468496,-2.2609859
Confirming goods out going out of stock from food store Canned soup going out of stock  ,10.490932,-2.2787826
Confirming goods out going out of stock from food store I do not want to know what someone is doing with all that mayonnaise,10.490744,-2.2539408
Confirming goods out going out of stock from food store,10.464706,-2.2511852
"#COVID 19 VIRUS. 
Shutting schools as the number of confirmed cases rose to three.
Today is a sad day for Kenyans, specifically for Kenyans who leave on less than 300/= a day. Who can't stay away from work or stock up food.What has the government put in place for these  Kenyans",12.401142,1.104517
"14 ways to fight the #coronavirus

Social distancing
Stay heathy
Buy locally
Food banks
Give to the arts
Give blood
Donate
Check on mom
Stock up appropriately
Don't get scammed
Watch trusted news
Share computing power
Gift cards
Talk to elected officials

https://t.co/DIishvKgRo",10.889502,0.7547724
Grocers limit food purchases urge shoppers not to hoard Kroger ramps up hiring to stock shelves As US grocery stores try to keep shelves stocked during the outbreak some chains have begun to limit purchases of food items,10.051981,-1.2848089
"Never mind the pasta and pesto, at least people will be able to wipe their arses. #Coronavirus #CoronavirusUK #StopPanicBuying https://t.co/nVckwEscwb",13.196922,-1.9844217
COVID 19 in   people only worry abt health bcs   state took care fr everything job food etc COVID 19 in   people are more worry about job food etc Panic buying on This is institutional strength of   gov,12.058003,-0.49291542
Here s my list of activities that are low risk of contracting Covid 19 go 4 a walk around the block pet ur cat   watch yoga ft online shopping listen to spring cleaning call ur friends   pet ur cat again,11.091298,0.45149097
"#WhatsYourPlanJoe 10 million people will be left uninsured in Biden's Healthcare plan. He already voted No to Wellstones Amendment to keep the life-saving drugs at reasonable prices. 
#Covid_19 #Bernie2020 #Debatenight https://t.co/hqK7NDYJ6e",13.828965,2.492203
As retail foot traffic reduces due to current health concerns Obsess is enabling brands to invite customers to shop their stores  remotely  Shop the beautiful Parfums flagship store on Champs Elys es in Paris,11.33173,2.8675644
"Listening to Prof Andrew Cunningham ZSL on #TheFoodProgramme on #Radio4, talking about the food markets in Wuhan where Covid-19 originated; enlightening and utterly disgusting. All due to demand for exotic foods from sources which would never normally meet.",10.735963,-0.88842875
1 meter rule #italy #distantimauniti #supermarket #covid_19 https://t.co/y9VYuJxS49,15.384899,0.95601535
@tracybeanz Feels like were willing to destroy the success engine of the nation (consumer-based economy) in direct contradiction to how weve handled similar national emergencies.  Were combating the virus by killing the patient (America). #insane #c,12.721516,0.38767478
"If you are doing online #grocery shopping, where do you shop at? #coronavirus #StayAtHome #FoodieFunFair #COVID19 #groceryshopping https://t.co/LmDxFFY5HX",13.8746605,-0.22513475
I would love ? to hear everyones feedback: are you doing online grocery shopping or going to the store? #coronavirus #StayAtHome #FoodieFunFair #FoodPoll #Polltime #panicshopping #COVID?19,13.706181,0.22545534
"?Before we talk about food - COVID-19
?We have to ""flatten the curve"" and everyone has to do their part. Follow your local government recommendations?
?This too shall pass. Don't panic, don't spread (mis)information https://t.co/CmvoV9WER6",10.565754,-0.62488174
"In times like #coronavirus people at #covid19deutschland &amp; other countries 've mixed emotions towards the situation. They're hoarding infos &amp; food. But can it be also the time to think about our used words? Because the #goodvibesalphabet is the right ammount of food, to stock up! https://t.co/3vamms1E3e",11.137401,-1.193399
With all of this panic shopping &amp; emptying out shelves. Stores who are capable should just switch over to online ordering/pick up instead for the time being. That would help out tremendously Im sure no?? #CoronaVirus #WalMart #Target #SamsClub #Costco,10.799521,2.0245423
"Lets ask grocery stores and pharmacies to open early or limit the first hour so that those who are the most vulnerable (seniors, health issues) can get first crack at a re-stocked and sanitized store. #COVID19 #coronavirus #OpenFirst4MostVulnerable",10.071346,1.5528741
With COVID-19 and panic buying please spare a thought for those more vulnerable. Self isolation could be very difficult for those reliant on food banks. Please donate if you can. #foodbanks @TrussellTrust,9.903161,-0.44377562
"@micheleneggen I work in the retail/counter side for a store and while my customers haven't really been crazy due to the Covid 19 virus, they sometimes don't use their heads. But thank you for going to work to make sure the crazies have their supplies.",12.778261,0.7258726
"@GorwayGlobal @shacindananthan Normally, I am on the opposite end of a Bhakt, but in the case of COVID-19, I am strongly joining a GROWING Chorus of people who demand that CHINA mend its ways. Every few years a new pathogen their barbaric FOOD HABITS are ",11.588145,0.20789137
"My partner has just gone to do a food (panic) shop, and come back with only freezer food. Nothing for the fridge, just frozen food. Not forgetting the obligatory candles and air fresheners. Madness #Covid_19",11.560958,-1.8320203
"Hi, I'm a mentally ill trans man, who is unable to work due to the virus (I'm a freelance tattoo artist), so I could really use some help with paying my bills. Here are my commission prices, I could really use the help rn
Check @pentoxyverin for examples
#coronavirus #COVID19 https://t.co/9p1P3oxGku",10.744247,2.9064286
"Some people cant work because of this pandemic, so they cant pay their bills and are facing eviction ?

HELP them by SIGNING this petition to PAUSE debt collections  #COVID-19

https://t.co/OaA4yQ0yl8",13.230994,2.2085927
"An Indian farmer buried 6,000 chickens alive after a drop in prices due to the #coronavirus outbreak. The move angered social media users who saw it as cruel showing the end of humanity.  https://t.co/FrZhrDeZKb",11.609703,-0.8877679
"Reportedly, BIMBO Bakeries still wants people exposed to Covid- 19 to come in to work. On making food. Seems like I was right to stock up on  @kingarthurflour and  yeast. https://t.co/oZv4qYm43I",10.326992,-0.87369376
"Meanwhile in Thailand ??
- Makro Supermarket
All because of #COVID2019 #coronavirus
@ABSCBNNews 
@ANCALERTS 
@tfcasia https://t.co/AqSukC07B0",13.817991,-0.19255914
Social distancing and remote learning demands due to #COVID2019 expose the glaring need for consumer-grade #AR technologies that can be used for #immersive #distancelearning.,10.710498,4.0623035
"How everybody on earth feels right now after buying 3yrs worth of loo roll 

#london #shoreditch #deadbroke #graffiti  #stoppanicbuying #coronavirus https://t.co/kjcTHVusIk",14.361603,-2.6345897
"my neighbor made an interesting observation: in the wake of coronavirus theyre shutting down gathering places like schools and churches to prevent the spread. and yet where does EVERYONE go to congregate? the grocery store. 

????? #SocialDistancing #COVID2019",12.950302,0.6567718
Once the supermarket panic subsides we will realise that we are all in this together It doesn t matter what we call it community cooperation solidarity socialism this has to be a game changer 19,12.752236,-0.8158983
"A friendly reminder about some updates here at GLB relating to COVID-19 (Sunday/Monday)

Sunday March 15
 The Wavy Wall Craft Kitchen will be closed
 Retail store &amp; taproom will remain open

Monday March 16
 The retail store and taproom will be closed 

https://t.co/Y5ISifbJoJ https://t.co/EAbTvqocjd",11.126062,2.2623286
Just been to B&amp;Q in Renfrew. There's a jar of pasta twists sitting in one of the kitchen displays if anyone is desperate #coronavirus #StopPanicBuying,13.20954,-1.943087
When your local grocery store turns into an MMA ring but you remember Grill Your Ass Off has 6 mouth-watering flavors of Beef Jerky that can be delivered straight to your door. ? https://t.co/ivdl5C0obU ? #covid_19 https://t.co/ItYLD34l1h,13.436912,-1.2489386
remember just because you re not at risk for covid 19 doesn t mean other people aren t stop panic buying and help those who need it by staying home and stop panic buying in general people who do this are putting families at risk for having no food because everyone bought it,11.684429,-0.7773164
Hi Sir I m trying to help my almost 90 year old parents living with cancer amp other painful conditions to learn how do to online grocery shopping with home delivery so they don t DIE from the COVID 19 virus They live 300 miles away Thanks for your Christian concern  ,10.114963,0.93992305
@Janetb172 @denyessence @NoScienceDenial @westworld1974 @KerridwinR @SlsStudios @TJMair @Alexmipego @AnthonyT2_Mufc @zypisfy @Bootyju18047095 @NuckChorris16 @debbiepalm44 @th1rt3en_TM @rjmx @ProLifeReligion @SariellaHerself @spikeinthemidge @AprilLigeia @,14.026548,1.6693858
"The Ontario government is urging residents to practise ""normal grocery buying habits"" as store shelves have emptied of supplies amid panicked buying spurred by the COVID-19 pandemic.
https://t.co/K3Ninn5Zr9",11.899435,-1.7533267
"Apart from these irresponsible shoppers, the crazy is they dont have to go there: Asda offers online food shopping/delivery.

And check out contrast of allowing this panic shopping and Asdas recent blog post about what its doing to limit #coronavirus https://t.co/Nh9Pw2Jfd3 https://t.co/mPsxbZi5Sy https://t.co/53FUUn2qc8",12.139187,-1.8526095
"Hey guys! Schools closing after Tuesday for 3 weeks due to Covid-19 in my area so I figured I'd open a commission batch!!

Introoooducing~

OVER THE SHOULDER COMMISSIONS!!!! 

5 Slots are open!!

I charge $1/hour :&gt;

LOTS MORE INFO IN THREAD!!!
Do consider retweeting :D https://t.co/c26ogaqRvw",11.972895,1.3504002
"*SO* pround of my mothers in law: they organize a digital connectivity group for the elderly in their village, + neighbour self-help, + support for local economy (improvised ""online"" shopping, food delivery, pre-order vouchers, moral support, ...)!!! #FlattenTheCurve #Coronavirus",10.148474,1.2767498
19 North Travellers confined to campsites One person from family can shop local Limiting numbers to supermarket Schools closed National territory is in a until April 2020 UK  ,12.492236,1.0625048
I absolutely love COVID 19 panic I can t get PTO because I m brand new to my team so I need to look into other ways to make money Unfortunately those ways are driving ride share and food delivery both of which people are avoiding So YEAH I M DOING GREAT HOW ARE YOU,11.272671,-1.1189982
As the push for food continues to grow during the COVID 19 outbreak those who need it most may have a hard time getting it,10.533541,-0.6792789
@ConcentrixPH can you please release your employees 13th month as early as now to help us out! #CoronaVirus #CoronavirusOutbreak we also need to stock food essentials and medicines for our families!,13.4951,1.5260836
"Gov advice to stock up on a few days food is a precursor/fair warning to full shutdown, expect it from end of Vic school term - 27 March - at latest. Aussies dont stock food like other countries/were not preppers #auspol #coronavirus",10.537162,-1.1811696
".@Target @Walmart @cubfoods @AldiUSA @HyVee 
Plan ahead: expect you're considering switching all shopping to curbside pickup in #Coronavirus hotspots (even Shipt) whether ordered online, or assist people with creating orders curbside. Distrib ctrs too? Prevent BECOMING hotspots!",10.6512985,2.082389
"Coronavirus Update with Paul Cottrell  Food Shortages- Supply Chain  Stock Market  Preparedness (Video)  #Agenda21 #Agenda2030 #NWO

https://t.co/vodMmdah6t

#BreakingNews #Coronavirus #CoronavirusOutbreak #COVID19 #COVID?19 #COVID_19 #COVID2019 #Collapse",10.604049,-0.95344794
"Coronavirus panic buying spikes after rumor of a Hawaii shipment shutdown goes viral via @staradvertiser https://t.co/Ej4IHkcTdd The message was false. But versions of it spread faster than COVID-19 and prompted some residents to engage in even more panic buying of food, 1/2",12.116275,2.8595893
"Ppl are facing hospital &amp; soon food shortage with death toll climing by the minute and all Trump worried is how to prop up stock market, unfortunately for us, an incompetent pres will have severe consequences this time
#TrumpPlague
#TrumpVirus
#Trump2020
#coronavirus
#COVID?19",13.771696,2.4625032
protection regular prices to face masks made in ,12.261154,5.139524
@drizzleanddip Only panic buying I did was to make I have enough cat food for my master. Id rather get covid-19 than displease my master.,11.113818,-2.622796
? my 6-year-old coughed from allergies a couple times in the grocery store and we like almost got killed in the pickle and olive isle because everyone thought she had #coronavirus from one or two coughs. https://t.co/V1sx24PK9a,15.311467,-0.13111347
"Most Americans during a pandemic:

Stock up on toilet paper and canned food

Me: so glad Im sitting on 1200 Cowboy Butts Drive Me Nuts bumper stickers and license plate frames

#coronavirus #covid19 #deepthoughts",12.045863,-0.9828084
Dont panic shop. Dont be selfish. Think of others first. It will instantly settle the fear and bring us together. The greatest line ever spoken in times of crisis: We have nothing to fear but fear itself.,12.360405,-1.1177146
"Hooray! 
Woolworths to give elderly, disabled dedicated shopping hours amid COVID-19 outbreak https://t.co/i4uBPWprk6",9.8882265,1.5382571
"@QuintonLucasKC Are there any discussions happening about how to get food &amp; supplies to older, more at-risk residents who cant do online shopping and dont have kids nearby? Im wondering how to organize something in my neighborhood but cant pay",9.664959,1.1023138
Night one of social distancing: Successfully spent over $200 shopping online ? #COVID19Aus #SocialDistancing #coronavirus https://t.co/Zzon5cs9BB,10.627891,3.7213752
"Bless the employees at every store,our medical professionals,Police officers, EMTs,Firemen,Teachers,Retail,Military service members and everybody else out there each day during this chaos working to help others. You are appreciated! #coronavirus",13.825575,1.201796
Is online shopping safe...shouls you disinfect things you've ordered? #coronavirus,10.254669,3.0237756
"I didnt take this picture, but this may or may not be a little over kill to make a run to the grocery store. #coronavirus #COVID?19 #grocerystore #germaphob #breakingbad #justanothersaturdayafternoon #producedepartment https://t.co/yTZnYIKkPf",14.763048,-0.84928155
The government should do something to flatten the curve of the consumer demand of the staple food and supplies. I bet that there will be at least one case caused by shopping at Costco  in California. #coronavirus  #panicshopping,10.6067505,-0.66950727
"@SylvesterTurner Also global retail stores are either adjusting their store hours or closing temporarily til the end of the month, so why not follow in their footsteps to keep everyone safe?! Please dont be the cause of the virus spreading by not taking",11.171563,2.4048243
"Meanwhile at a #Russia grocery store. 

Is this a propaganda picture, or are Russians just used to rationing, that they don't panic and fight over #toiletpaper?

#WorstPresidentEver
#coronavirus https://t.co/ZV4E4k4xbS",14.493786,-2.303666
"This article was posted DURING a run on food, when people could only grab whatever was left. It should have been posted weeks ago.

What were they reporting on instead during that time?

Tune 'em out. Only way we'll see a change.

#COVID19 #coronavirus

https://t.co/4wwRx9llLO",12.474513,-0.23205079
"Question.

Is there any test, or any other way, to figure out if a person has already had &amp; recovered from Coronavirus?

In early Feb, I believe I was exposed to &amp; than contracted Covid-19. I was sick as hell, but am fine now. I want to know, cause if it was, we shouldn't panic!",11.85936,1.1058505
"The grocery store vs my kitchen!!! #emptyshelves #emptystore #nogroceries #coronavirus #covid_19 #beprepared #instagood #instagay #nopanic #gay @ West Hollywood, California https://t.co/ZIhhlcJ2nH",14.088934,-0.27572066
"Walmart shortens its hours, and other retailers across America close their doors.---CNN
Do you stock up on food and toilet paper??
#coronavirus #StayTheFHome https://t.co/IZWUCoIT5H",11.158448,1.8851589
ATTN BEER TWITTER AND TWITTERERS OF BEER If you re going to stock up on beer for your buy from your local shop or liquor store Whole Food amp Amazon do not need you money The small business owners in your neighborhood do 19,10.359945,2.2370696
".@kroger is the largest supermarket chain in the US.

It has 453K employees and many receive no sick leave.

Even after 2 employees tested positive for COVID-19, @kroger still won't provide paid sick leave to everyone

https://t.co/19uNybttHl",12.757142,1.8676939
"6. Despite an outbreak within its own workforce, @kroger will still not provide paid sick leave. Instead, it will provide two weeks paid sick leave ONLY to employees that: 1. Test positive for COVID-19, and 2. Are formally ordered to be quarantined

https://t.co/19uNybttHl",12.780662,1.9250816
"FAKE #coronavirus test kits siezed!
Lowlife scum opportunists trying to cash in?

The American public should be aware of bogus home testing kits for sale either online or in informal direct to consumer settings, 
~CBP
https://t.co/lESjdx5qvS",12.609748,2.2469242
"common sense #coronavirus - dont touch anybody or items others have touched with bare hands-stock up for winter mths SLOWLY &amp; freeze what you can,stay home as much as possible,keep kids home as much as possible, don't visit the elderley but make sure theyre ok with medicines/food",11.227538,0.7631432
All these Covid-19 posts are getting me so anxious and paranoid i end up stress eating stock food,11.605207,-0.8302661
"Remarkable effort to prevent Covid _19 all around the world , Keep hygienic surroundings and self sanitation around ... Need not panic , healthy food , drink Luke warm or Boil purified water ... praying for everyones health and those who are suffering , recover soon ..",11.423011,0.2769887
"from being infected with COVID-19 and let them attend to elderly people. -we cant Panic for food 
There wont be shortages. Know Elderly folks with health issues are vulnerable.
As healthy person lets support local workers and economy-shop and eat local!
Thank you :) 2/2",10.14292,0.7969245
If you think about the the 1000 store chains in distress or they are all in the same boat shutdown could break many but more important the hourly service workers will suffer the most SPG WMT NKE URBN,11.828031,2.1537979
"""Donald Trump reportedly tried to poach German scientists working on a cure for the coronavirus so he could secure exclusive rights to a potential vaccine for the US only."" #Coronavirus 

To trump, a human life exists solely as a consumer or his pawn.

https://t.co/hdgF5e6OFt",13.8881035,1.9983586
"Having watched the world's circumstances by the coronavirus/covid-19 on Japanese TV broadcasting. US, EU, Iran, Malaysia, and Australia have had a panic by the infodemic about the virus and the short supply of the necessities and food.",12.346025,0.3917677
"JUST IN: Our Ticket2Me has just reached P5 million mark for our donation drive for #COVID19 health workers! ?? 

Maraming Salamat po sa lahat ng nag-donate! Kaya Natin! https://t.co/oDv3HwVGwn",9.3737135,-0.23752454
"Retail stores begin temporary closures in North America as the #coronavirus spreads. The list now includes @UrbanOutfitters, @Apple, @patagonia, @Everlane, @Reformation &amp; more. https://t.co/CZlYR2HroU",11.398332,2.5214994
"My new #coronavirus hobby is online shopping. So far Ive purchased dog biscuits, peanut butter cups, a sweater, and bed sheets. If a company delivered diet Dr Pepper, I might never leave home again.",10.444538,-1.4478223
@NewsOfMideast I was thinking the same thing when I went to grocery store tonight. I turned right back around. Ill try again tomorrow or call for delivery. #COVID19 #coronavirus,14.522188,0.21121806
"I find it fascinating the things people choose to hoard at the grocery store.  There was a Frito-Lay driver in front of me in line who stated he keeps running out of product. I have no problem buying beans, canned tuna, salmon, frozen fruit. #coronavirus",11.1928,-1.5347909
"#CoronaVirusUpdates 
I'll be chairing a Q&amp;A session on #CoronaVirus at 1830. We'll have a panel of experts to answer your questions about health, consumer and employment rights during this time. Please reply to this tweet with your questions or to @skynews or use #AskSkyNews",12.735309,1.8692412
#NEW: Toronto/Vancouver clothing store HAVEN has closed their retail stores due to COVID-19. https://t.co/KsBhO6H5oN,11.317287,2.5546958
Question: Is e-commerce shopping and online grocery delivery a good solution to the #StayAtHome movement or is shipping of packages and group handling of groceries also negatively contributing to the situation? #coronavirus,10.191188,2.72929
"Protect yourself from CoronaVirus, for it's better than trying to cure. Remain safe, and remain healthy.

#covid19 #coronavirus #corona #pandemic #virus @ Jollof Trade Online shopping https://t.co/oeHviqz44J",11.340544,0.89206594
"Dont worry, you can still do your shopping - LUE Outdoors has your back! We be online. ??



#coronamemes #coronavirus #meme #tp #joke #onlineshop #onlineshopping #shopping #shopsmallbusiness #outdoor #outdoors https://t.co/OcvIgS2edY",10.349177,3.1740537
Please remember that even if you are shopping mostly online to please particularly at this time If you re not sure if your favorite store delivers give them a call and ask They just might,10.129217,2.6190653
Natomas markets like Bel Air on Arena Blvd low on supplies amp groceries as area residents stock up amid concerns about COVID 19 Alisha reports Food Co on Northgate Blvd temp stopped letting people in the store today Photos of Bel Air on Arena Boulevard by Jenn Snell,12.029762,-1.0095522
"@SaraCarterDC 66% of US deaths are from hospitals in Washington state 
Only 17 total from the rest of the country",12.463329,0.80444556
"Yikes... been at the grocery store since 700am and in line for 30 mins with no end in sight. This is crazy awful!

#COVID2019",14.273772,0.017706197
